packet_id,delivered,Usage
89126,1,Public
67889,1,Private
95828,1,Private
52111,1,Public
43587,1,Public
28953,1,Private
118850,1,Public
79433,1,Public
10816,1,Public
69130,1,Public
84926,1,Public
70942,1,Public
75788,1,Public
43005,1,Public
39323,0,Public
71547,1,Private
527,1,Private
28343,1,Private
66655,0,Public
1155,1,Private
67890,0,Private
106721,1,Private
24742,1,Private
21768,1,Public
27126,1,Private
82474,1,Public
2365,1,Public
111007,0,Private
111618,1,Public
37486,1,Public
12011,1,Public
27737,0,Private
14437,1,Public
71548,1,Private
47881,1,Private
76387,0,Private
76990,1,Private
37487,1,Public
92139,0,Private
47882,0,Private
34999,0,Public
31423,1,Public
105497,0,Private
107349,1,Private
66070,0,Private
14438,1,Public
22372,1,Private
28344,0,Private
97013,0,Private
25364,1,Public
28345,1,Private
62421,1,Private
105498,0,Private
13795,1,Public
69748,1,Private
89127,1,Private
89712,0,Private
58762,1,Private
108599,1,Private
100620,1,Public
56943,0,Private
528,1,Private
110423,1,Public
19335,0,Private
57528,1,Public
92763,0,Private
63032,1,Public
96416,1,Private
104884,1,Public
93385,1,Private
71549,0,Private
81874,1,Private
92140,0,Private
40522,1,Public
95224,1,Private
94624,1,Public
111008,0,Private
7191,0,Private
106122,1,Public
120089,1,Private
64233,1,Private
31424,0,Private
75789,1,Private
33785,0,Public
7192,1,Public
2952,1,Public
113416,1,Public
76388,0,Public
95225,0,Private
35607,0,Public
92764,1,Private
16269,1,Public
5409,1,Public
120090,1,Private
38695,1,Private
64832,1,Private
72799,0,Private
16886,1,Private
18149,1,Public
18743,1,Public
30788,1,Private
115239,1,Public
49062,1,Public
97014,1,Public
6001,0,Private
43006,0,Private
106722,1,Public
118243,1,Public
107350,1,Private
8994,1,Public
64234,1,Private
34413,1,Private
113417,1,Private
103083,1,Public
529,1,Private
61213,0,Private
65464,0,Private
58134,0,Private
61214,1,Private
81257,1,Private
15654,0,Private
89713,1,Private
52696,1,Public
36215,0,Private
78235,0,Private
39324,1,Private
7193,1,Public
25967,0,Private
12012,1,Public
9579,1,Public
15027,1,Private
70362,1,Private
120091,1,Private
104268,1,Private
42373,0,Private
90269,1,Private
95226,0,Private
78236,0,Private
53952,1,Public
108600,0,Private
33786,1,Public
38083,1,Public
45446,0,Private
28954,1,Public
30789,1,Public
53953,1,Public
77616,0,Private
78811,1,Public
90916,0,Private
56337,0,Private
44839,0,Private
98827,1,Public
33787,1,Public
112817,0,Private
530,1,Public
114611,1,Private
118851,0,Private
3575,1,Private
90917,0,Private
111619,1,Public
64833,0,Private
104269,0,Private
84927,0,Private
73434,0,Private
17491,1,Private
87354,1,Public
110424,1,Private
100621,1,Public
60000,1,Private
76991,1,Public
120092,1,Private
35000,1,Public
104270,1,Private
103084,0,Private
4156,0,Public
18150,1,Private
70363,1,Private
1773,1,Public
90918,0,Private
69131,1,Public
36859,1,Public
56338,1,Private
81875,1,Private
1156,1,Private
44218,1,Private
49063,1,Private
107983,0,Private
64235,0,Private
106123,1,Public
111009,0,Private
97609,0,Private
87355,1,Private
19336,1,Public
31425,1,Private
78237,0,Private
121335,1,Public
31426,0,Private
54559,0,Public
93386,1,Private
74006,1,Private
22373,1,Public
68510,1,Public
29582,0,Private
87946,1,Private
91519,0,Private
86752,1,Private
116448,1,Private
23557,1,Private
110425,1,Public
36860,1,Private
111620,1,Private
112818,1,Private
47291,0,Private
87356,1,Public
103085,1,Public
47292,1,Private
109175,1,Private
63033,1,Public
21173,1,Public
15028,1,Private
61215,1,Private
110426,1,Private
100027,1,Private
2366,0,Private
112216,1,Public
51500,1,Private
66071,1,Private
78238,1,Private
64834,1,Private
7794,1,Public
63618,1,Private
2953,1,Public
65465,1,Public
10184,1,Private
86158,1,Public
61833,1,Public
42374,0,Private
117028,1,Private
91520,0,Private
56339,1,Public
107351,1,Public
23558,1,Public
22374,1,Public
10817,1,Private
77617,1,Public
36216,0,Private
112819,1,Private
4805,1,Private
91521,1,Private
105499,1,Private
22989,1,Private
92765,1,Private
42375,0,Private
115831,1,Private
61834,0,Private
7194,1,Public
50859,0,Private
31427,1,Private
114018,1,Private
35608,1,Public
30790,1,Private
60613,0,Private
46070,1,Private
109785,1,Private
1774,1,Private
21174,1,Private
8379,0,Public
30791,0,Private
89128,0,Private
16270,1,Private
84928,1,Public
117029,0,Private
14439,1,Public
75790,1,Private
90919,1,Public
19954,1,Public
114019,1,Public
60001,1,Public
115240,0,Private
26533,1,Public
1775,1,Public
58135,0,Private
13226,0,Private
89714,1,Private
65466,1,Private
74007,1,Private
90270,0,Private
95829,0,Private
33199,1,Private
32588,1,Private
17492,1,Public
115832,1,Private
12601,1,Private
70943,1,Private
12602,1,Private
38084,1,Private
59393,1,Public
45447,1,Public
3576,0,Private
9580,1,Private
34414,1,Private
66072,1,Private
90920,1,Private
64835,1,Private
50860,0,Private
12013,1,Public
32589,1,Private
35001,1,Public
3577,1,Public
15655,1,Private
8380,1,Private
48475,1,Private
52697,0,Public
31428,1,Private
114612,1,Private
65467,1,Public
90271,1,Private
58763,1,Private
50263,1,Private
76389,1,Public
55768,1,Public
59394,1,Public
112820,1,Public
70944,1,Private
48476,1,Private
115833,0,Private
73435,1,Private
8995,1,Public
80629,1,Private
75186,1,Public
109176,0,Private
56944,1,Private
21769,0,Private
81877,0,Private
531,1,Private
50861,0,Private
81876,1,Public
50862,0,Private
25365,1,Private
33788,1,Private
120093,1,Public
16271,1,Public
65468,0,Public
29583,1,Private
92766,1,Public
110427,1,Private
3578,1,Public
38696,1,Public
74609,0,Public
74610,0,Private
119463,1,Public
16272,1,Private
18744,0,Private
90921,1,Public
111010,1,Private
21770,1,Private
77618,1,Private
105500,1,Private
32590,0,Private
107984,1,Private
32020,1,Public
112217,1,Public
67891,1,Private
47293,1,Public
30197,1,Public
104271,1,Private
118852,0,Private
86159,1,Private
80020,1,Public
106124,1,Public
46677,1,Private
43588,0,Private
76390,1,Private
16887,1,Public
8381,1,Public
16888,1,Private
68511,0,Private
72171,1,Private
66073,1,Public
34415,1,Private
67297,1,Public
30198,1,Private
106125,1,Public
102469,1,Public
100028,1,Public
94000,1,Public
121336,1,Public
36861,0,Public
41134,1,Public
52112,1,Public
57529,1,Public
15656,1,Public
79434,1,Public
32021,1,Public
106723,1,Public
28346,1,Public
38085,1,Private
4806,0,Public
77619,1,Public
103685,1,Public
75791,1,Private
61835,1,Public
28955,1,Private
20613,1,Private
34416,1,Public
36217,1,Private
100622,1,Public
8382,1,Private
93387,1,Public
50863,0,Public
43589,1,Private
44840,1,Private
30199,0,Private
121337,0,Private
36218,1,Public
58764,1,Public
92767,1,Public
69132,1,Public
61216,0,Private
77620,1,Private
94625,1,Private
41747,0,Private
97610,0,Private
100623,0,Private
1157,0,Private
63619,0,Private
28956,0,Private
98212,1,Private
115241,1,Private
118244,1,Public
16889,1,Public
63034,1,Public
22990,1,Private
60002,1,Public
28347,1,Public
89715,0,Private
41748,1,Private
21771,1,Private
7795,1,Private
13796,1,Public
75187,0,Public
60003,1,Private
36219,1,Public
72172,1,Public
74611,1,Private
22991,1,Public
27738,1,Public
81258,1,Public
18151,1,Private
33200,1,Public
30792,1,Private
88549,1,Public
13797,0,Public
26534,1,Public
112821,1,Private
59395,1,Private
120094,1,Public
60614,1,Private
89716,1,Private
83695,1,Public
36862,1,Private
21175,1,Private
35609,1,Private
58765,1,Private
67298,1,Public
75188,0,Private
12014,1,Public
77621,1,Public
92768,1,Private
16273,1,Public
4157,0,Public
89129,1,Public
95830,0,Private
111011,1,Private
66656,1,Public
13227,1,Private
26535,1,Private
112822,0,Private
69749,1,Private
46071,0,Private
38697,0,Private
85534,1,Private
119464,1,Private
15029,1,Private
60004,1,Private
52113,1,Public
97015,1,Public
66657,1,Private
66074,1,Public
7796,0,Private
107985,1,Private
10185,1,Private
56340,0,Private
40523,1,Private
118853,0,Private
108602,0,Private
28348,1,Private
100029,0,Private
108601,0,Public
40524,1,Private
80630,1,Public
86753,1,Private
75189,1,Private
54560,1,Private
35002,1,Private
55173,1,Public
75190,1,Public
50864,0,Private
94626,1,Public
117624,1,Public
50264,1,Public
74008,0,Public
43007,1,Private
106126,1,Private
65469,1,Private
15657,1,Private
109177,1,Private
102470,0,Public
70364,1,Private
66075,0,Private
27127,1,Public
94001,1,Private
66658,1,Public
93388,0,Private
85535,1,Public
32022,1,Public
116449,1,Private
5410,0,Private
10818,1,Private
37488,1,Private
13798,0,Public
43008,0,Private
81878,1,Public
1158,0,Private
54561,1,Public
78812,1,Private
30793,0,Private
117625,1,Public
27128,1,Public
20614,1,Private
55769,1,Public
115242,1,Private
97611,1,Private
11411,0,Private
77622,1,Public
60005,1,Private
105501,1,Private
67892,1,Private
68512,1,Private
103086,0,Public
21176,1,Public
103686,1,Public
95831,1,Private
8383,1,Public
91522,1,Private
75792,1,Public
76391,1,Private
32591,1,Private
88550,1,Private
12603,1,Public
24143,1,Public
46072,0,Public
77623,1,Public
10819,0,Private
56341,1,Private
47294,1,Public
25366,0,Private
532,1,Private
47295,0,Private
86160,1,Public
38698,0,Private
97016,1,Public
47883,0,Private
34417,1,Public
95832,1,Public
109178,0,Private
50865,0,Private
106127,0,Public
101857,0,Private
76392,1,Private
40525,1,Public
96417,0,Private
14440,1,Public
26536,0,Public
1776,1,Public
116450,1,Public
107986,0,Private
7797,1,Public
100030,1,Private
70945,0,Private
112218,0,Private
93389,1,Private
107352,1,Private
72173,1,Public
33201,1,Private
14441,1,Private
19337,1,Private
51501,1,Private
1159,1,Private
108603,1,Private
88551,0,Private
112219,1,Private
95227,0,Private
22375,1,Public
6578,1,Private
35003,1,Private
7798,1,Public
31429,0,Private
6579,0,Private
1777,1,Private
31430,1,Private
71550,0,Private
101858,0,Private
13228,0,Private
86161,0,Private
2954,1,Private
104272,1,Public
93390,1,Public
18745,0,Private
10820,0,Private
115243,1,Public
51502,1,Public
15030,1,Public
80021,1,Public
46678,1,Private
103687,1,Private
55770,0,Private
75191,1,Public
12604,1,Private
62422,0,Public
42376,0,Private
42377,0,Private
70365,1,Private
98828,0,Public
80022,1,Public
120095,0,Public
30794,1,Public
55174,1,Private
58766,1,Public
36220,0,Private
46679,0,Private
38699,1,Private
61217,0,Private
32592,0,Private
117030,0,Private
63620,1,Public
105502,1,Private
83077,0,Private
24144,1,Public
39325,0,Private
9581,0,Private
55175,0,Private
48477,1,Private
44841,0,Private
60615,0,Public
70946,0,Private
55771,0,Private
108604,1,Private
111012,0,Private
106128,1,Public
11412,1,Private
104885,0,Public
23559,1,Private
33202,1,Public
95228,0,Private
15031,1,Public
2955,1,Public
67893,0,Private
21177,0,Private
116451,1,Private
69133,0,Private
44219,0,Private
83696,0,Public
98213,0,Private
54562,1,Public
66076,1,Public
100031,1,Private
111013,0,Private
84305,1,Public
81259,0,Private
6002,1,Private
21773,0,Public
66077,1,Public
17493,1,Public
118854,0,Private
21772,0,Private
56342,1,Private
46073,1,Private
27129,0,Public
121338,0,Public
32593,1,Private
121339,1,Public
61836,1,Public
79435,1,Private
10821,0,Private
113418,1,Private
38086,0,Private
71551,1,Private
18746,0,Private
106724,0,Private
56343,1,Private
35610,0,Private
94002,0,Public
4158,0,Private
32594,0,Private
107353,1,Private
98214,0,Private
83078,0,Public
13229,1,Private
100032,1,Public
95833,1,Private
38700,0,Private
59396,0,Public
117626,0,Public
14442,0,Private
27130,0,Public
86162,0,Private
5411,1,Private
54563,1,Private
6003,1,Public
75192,1,Public
86754,0,Private
100624,1,Public
48478,0,Private
106129,1,Public
37489,0,Private
63035,1,Private
32023,1,Private
15658,1,Private
61218,0,Private
83079,0,Private
100625,1,Private
103087,0,Public
17494,1,Private
66078,0,Private
37490,0,Private
89717,1,Private
103688,1,Public
117627,0,Public
95834,1,Private
25968,0,Private
58767,1,Private
10186,0,Private
110428,0,Private
66079,1,Public
111621,0,Private
7195,0,Private
90272,1,Private
62423,0,Private
98215,0,Private
90273,1,Private
15032,1,Private
59397,0,Private
4807,1,Private
47296,0,Private
60616,0,Private
22992,0,Private
86755,0,Private
22993,1,Private
83697,0,Public
120711,0,Private
60617,1,Private
103689,1,Private
88552,0,Private
35611,0,Private
42378,0,Private
28957,0,Private
61219,0,Private
1160,0,Private
12605,1,Private
70947,0,Private
40526,0,Public
114020,0,Private
71552,0,Private
114613,0,Private
53328,0,Private
111622,0,Public
104886,0,Private
58768,0,Private
50265,1,Public
38701,0,Private
4159,0,Private
73436,0,Private
9582,0,Private
86756,0,Public
37491,0,Public
115244,1,Private
97017,1,Private
56945,0,Private
21178,0,Public
91523,1,Private
25969,0,Private
30795,1,Private
52698,1,Public
106725,0,Public
49064,1,Public
104273,1,Private
4808,0,Private
2956,1,Private
111014,0,Private
111015,0,Private
14443,0,Private
38702,1,Private
66659,0,Private
77624,1,Public
43590,0,Private
20615,1,Private
49647,1,Private
109179,0,Private
4809,1,Private
59398,0,Private
79436,0,Private
72800,0,Private
55772,0,Private
73437,0,Private
107987,0,Private
114614,0,Private
44220,0,Private
50266,0,Private
77625,1,Public
90274,1,Private
27131,0,Private
87357,1,Public
28349,1,Private
58136,0,Private
2958,1,Public
16274,1,Private
68513,1,Public
2957,1,Private
72174,1,Private
67299,0,Public
107988,0,Private
96418,0,Private
71553,0,Private
76992,1,Private
71554,0,Private
13230,0,Private
15033,1,Private
118245,0,Public
24145,1,Private
120096,1,Private
533,1,Public
87947,1,Private
30797,1,Private
63621,1,Private
71555,0,Private
27132,0,Public
84306,1,Private
30796,0,Private
4810,0,Private
66080,1,Private
98216,0,Private
48479,0,Private
32024,1,Private
100626,1,Public
91524,0,Public
6004,0,Private
80631,1,Private
75793,1,Public
38087,1,Public
43591,1,Private
18152,0,Public
13799,0,Private
118246,0,Private
29584,1,Private
70366,0,Private
7196,0,Private
26537,0,Private
21179,0,Private
11413,0,Private
64236,0,Private
31431,0,Private
7197,0,Private
30200,0,Private
78239,0,Private
75794,0,Private
95229,0,Private
85536,0,Private
8996,0,Private
57530,1,Public
6580,0,Private
84307,1,Private
78240,0,Private
44842,0,Private
7799,1,Public
107354,1,Public
16275,0,Private
81879,1,Private
20616,0,Private
63622,0,Private
33203,1,Private
72801,0,Public
46074,0,Private
56946,0,Private
14444,0,Public
106726,0,Private
36863,0,Public
17495,1,Public
103088,0,Private
64237,0,Public
120712,0,Private
120097,1,Private
108605,1,Private
22994,0,Private
114615,0,Private
99435,0,Private
78241,0,Private
8997,0,Public
84308,0,Private
16890,1,Public
78813,0,Private
38088,1,Private
534,1,Private
111623,0,Public
102471,0,Private
49648,1,Public
90275,0,Private
4160,0,Private
535,1,Private
45448,0,Private
80632,1,Public
22376,0,Private
95230,1,Private
83698,0,Private
87358,0,Private
66081,1,Public
102472,0,Private
10822,1,Private
91525,0,Private
56344,0,Private
7800,0,Public
35004,0,Private
102473,0,Private
57531,1,Public
101238,1,Private
10823,1,Private
7198,0,Public
10187,0,Private
50267,1,Public
100033,1,Private
13800,0,Private
21774,0,Private
28350,1,Private
114616,1,Private
1161,0,Private
100034,1,Private
12015,0,Private
81260,1,Private
21180,0,Public
121340,1,Public
104887,0,Private
76993,1,Public
110429,0,Private
84309,1,Private
63036,1,Public
101239,1,Private
112220,0,Private
38703,1,Public
25970,1,Public
38089,0,Private
70367,1,Public
3579,1,Public
58137,0,Public
25367,0,Private
120098,1,Private
5412,1,Private
66660,0,Public
90276,1,Private
41135,1,Private
119465,1,Private
118855,1,Public
89718,0,Private
72802,1,Public
26538,0,Private
18747,0,Public
10824,1,Private
101240,1,Private
111016,0,Private
101241,1,Private
8384,1,Public
44843,1,Private
68514,1,Public
112823,1,Private
81261,1,Public
59399,0,Public
61220,1,Private
92141,1,Private
117031,1,Private
39326,0,Private
118856,0,Private
20617,1,Private
100627,1,Public
101242,0,Private
99436,0,Private
5413,1,Public
17496,1,Private
77626,1,Public
28958,0,Private
109180,0,Private
30201,0,Public
2959,0,Private
88553,0,Private
95231,1,Private
88554,0,Private
53954,1,Private
76393,0,Private
97612,0,Private
27739,0,Private
12016,0,Private
81262,1,Private
54564,1,Private
18153,1,Public
87948,1,Public
108606,1,Private
57532,1,Public
16276,1,Public
50268,1,Public
30202,0,Private
111017,0,Public
3580,1,Private
58138,1,Private
19955,1,Public
33789,1,Public
120713,0,Private
85537,0,Private
58769,1,Public
77627,1,Public
4161,0,Private
27133,0,Public
56947,0,Private
92142,0,Private
3581,0,Public
101859,0,Private
9583,0,Private
82475,1,Public
89130,1,Private
109786,1,Private
69134,0,Private
49649,1,Public
12017,0,Public
99437,0,Private
52699,0,Private
75795,1,Private
118857,0,Private
80633,1,Private
8385,1,Private
47884,0,Private
22377,0,Private
95835,1,Public
58139,0,Private
64238,0,Private
62424,0,Public
75193,1,Private
8998,0,Public
12606,1,Private
81880,1,Public
94003,0,Private
101860,0,Private
50866,0,Private
95836,1,Public
4162,0,Public
111018,0,Private
25368,0,Private
3582,1,Public
38090,1,Private
115245,1,Public
48480,1,Private
79437,1,Public
120714,0,Private
109181,0,Private
33204,1,Private
38704,0,Private
69135,0,Public
44844,0,Private
38091,1,Private
40527,0,Public
41749,1,Public
93391,1,Private
33790,1,Private
35612,0,Public
1162,0,Private
98217,0,Private
13231,0,Private
8386,1,Private
30203,0,Private
58140,0,Public
112221,0,Public
16277,1,Public
120099,1,Public
112222,0,Private
109182,0,Private
120715,1,Private
68515,1,Private
54565,1,Private
18748,0,Private
44221,0,Private
93392,1,Public
107355,1,Public
72175,1,Public
88555,0,Private
106727,0,Private
118247,0,Private
6005,1,Private
19956,1,Public
23560,1,Public
38705,0,Private
69136,0,Public
61221,0,Private
102474,0,Public
10188,0,Private
112223,0,Public
118858,0,Private
38092,1,Public
10189,0,Public
103089,0,Public
55176,0,Private
117628,0,Private
109183,0,Private
83699,0,Public
102475,0,Public
28959,0,Public
102476,0,Public
21181,0,Private
10825,0,Private
80023,1,Private
80634,1,Public
60006,1,Public
66661,0,Public
65470,1,Public
8999,0,Public
36221,0,Private
41750,1,Public
